date,sd,sgg,umd,1day,1day_yn,2day,2day_yn
2020-08-08,경상북도,고령군,덕곡면,2020-08-09,1.3953012149768979e-31,2020-08-10,0.0
2020-08-09,경상북도,고령군,덕곡면,2020-08-10,1.1836386899635628e-32,2020-08-11,1.0
2020-08-06,경상북도,고령군,쌍림면,2020-08-07,2.2158036186905472e-32,2020-08-08,1.8582527877564203e-11
2020-08-07,경상북도,고령군,쌍림면,2020-08-08,8.537434499736368e-19,2020-08-09,0.0
2020-08-08,경상북도,고령군,쌍림면,2020-08-09,5.834388996876916e-18,2020-08-10,0.0
2020-08-09,경상북도,고령군,쌍림면,2020-08-10,1.6732506222597032e-12,2020-08-11,1.0
2020-08-06,경상북도,고령군,우곡면,2020-08-07,0.0,2020-08-08,1.1672200931066235e-30
2020-08-07,경상북도,고령군,우곡면,2020-08-08,1.167096927402897e-35,2020-08-09,0.0
2020-08-08,경상북도,고령군,우곡면,2020-08-09,8.464608454628579e-32,2020-08-10,0.0
2020-08-09,경상북도,고령군,우곡면,2020-08-10,2.1612683520885265e-29,2020-08-11,0.9998286962509155
2020-08-06,경상북도,고령군,운수면,2020-08-07,3.0357503481301002e-37,2020-08-08,2.887251730559169e-14
2020-08-07,경상북도,고령군,운수면,2020-08-08,4.875957585542233e-22,2020-08-09,0.0
2020-08-08,경상북도,고령군,운수면,2020-08-09,3.194701599831117e-18,2020-08-10,0.0
2020-08-09,경상북도,고령군,운수면,2020-08-10,4.383772262295943e-14,2020-08-11,1.0
2020-08-06,경상북도,구미시,고아읍,2020-08-07,1.5092939081916853e-19,2020-08-08,2.0499113553309957e-22
2020-08-07,경상북도,구미시,고아읍,2020-08-08,4.186627045044133e-09,2020-08-09,0.0
2020-08-08,경상북도,구미시,고아읍,2020-08-09,5.44308983498889e-16,2020-08-10,0.0
2020-08-09,경상북도,구미시,고아읍,2020-08-10,3.2240787817272576e-10,2020-08-11,1.0
2020-08-06,경상북도,구미시,무을면,2020-08-07,3.6939320604249594e-20,2020-08-08,1.0119389552365974e-21
2020-08-07,경상북도,구미시,무을면,2020-08-08,1.1090971023530738e-11,2020-08-09,0.0
2020-08-08,경상북도,구미시,무을면,2020-08-09,6.434189861568739e-22,2020-08-10,0.0
2020-08-09,경상북도,구미시,무을면,2020-08-10,0.0010486841201782227,2020-08-11,1.0
2020-08-06,경상북도,구미시,선산읍,2020-08-07,2.128920891655593e-30,2020-08-08,2.664861060513605e-38
2020-08-07,경상북도,구미시,선산읍,2020-08-08,1.7026287839972703e-22,2020-08-09,0.0
2020-08-08,경상북도,구미시,선산읍,2020-08-09,1.0434901555815848e-32,2020-08-10,0.0
2020-08-09,경상북도,구미시,선산읍,2020-08-10,1.5633974039883504e-15,2020-08-11,1.0
2020-08-06,경상북도,구미시,옥성면,2020-08-07,3.037112187719189e-14,2020-08-08,2.7356143209932235e-21
2020-08-07,경상북도,구미시,옥성면,2020-08-08,2.4280641355289845e-06,2020-08-09,0.0
2020-08-08,경상북도,구미시,옥성면,2020-08-09,3.448583802543802e-17,2020-08-10,0.0
2020-08-09,경상북도,구미시,옥성면,2020-08-10,0.41080474853515625,2020-08-11,1.0
2020-08-06,경상북도,구미시,인동동,2020-08-07,3.739021619322111e-24,2020-08-08,9.414413569141295e-28
2020-08-07,경상북도,구미시,인동동,2020-08-08,1.8800046697360628e-13,2020-08-09,0.0
2020-08-08,경상북도,구미시,인동동,2020-08-09,1.660417152503256e-22,2020-08-10,0.0
2020-08-09,경상북도,구미시,인동동,2020-08-10,4.61457289047118e-10,2020-08-11,1.0
2020-08-06,경상북도,군위군,고로면,2020-08-07,0.0,2020-08-08,1.0
2020-08-07,경상북도,군위군,고로면,2020-08-08,0.0,2020-08-09,0.0
2020-08-08,경상북도,군위군,고로면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,군위군,고로면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,군위군,부계면,2020-08-07,0.0,2020-08-08,1.0
2020-08-07,경상북도,군위군,부계면,2020-08-08,0.0,2020-08-09,0.0
2020-08-08,경상북도,군위군,부계면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,군위군,부계면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,군위군,소보면,2020-08-07,7.308765994613914e-23,2020-08-08,0.9953278303146362
2020-08-07,경상북도,군위군,소보면,2020-08-08,1.2715613432516754e-23,2020-08-09,0.0
2020-08-08,경상북도,군위군,소보면,2020-08-09,1.4996487905544766e-31,2020-08-10,0.0
2020-08-09,경상북도,군위군,소보면,2020-08-10,7.024348117057322e-12,2020-08-11,1.0
2020-08-06,경상북도,김천시,개령면,2020-08-07,2.1234104759366463e-18,2020-08-08,6.398288350056818e-28
2020-08-07,경상북도,김천시,개령면,2020-08-08,8.00562283131967e-09,2020-08-09,0.0
2020-08-08,경상북도,김천시,개령면,2020-08-09,2.656756268985831e-19,2020-08-10,0.0
2020-08-09,경상북도,김천시,개령면,2020-08-10,1.5173209249041975e-06,2020-08-11,1.0
2020-08-06,경상북도,김천시,구성면,2020-08-07,2.7236709562513677e-36,2020-08-08,2.1642235878971405e-05
2020-08-07,경상북도,김천시,구성면,2020-08-08,5.675100452233195e-29,2020-08-09,0.0
2020-08-08,경상북도,김천시,구성면,2020-08-09,5.79451182804933e-32,2020-08-10,0.0
2020-08-09,경상북도,김천시,구성면,2020-08-10,3.0061607464417094e-27,2020-08-11,1.0
2020-08-06,경상북도,김천시,농소면,2020-08-07,1.5851291157344358e-24,2020-08-08,1.4472571343157913e-24
2020-08-07,경상북도,김천시,농소면,2020-08-08,8.557333444278448e-13,2020-08-09,0.0
2020-08-08,경상북도,김천시,농소면,2020-08-09,6.354673288167636e-21,2020-08-10,0.0
2020-08-09,경상북도,김천시,농소면,2020-08-10,2.9256505292669325e-15,2020-08-11,1.0
2020-08-06,경상북도,김천시,대곡동,2020-08-07,1.1383172182632961e-11,2020-08-08,4.879231225188253e-15
2020-08-07,경상북도,김천시,대곡동,2020-08-08,0.9040601253509521,2020-08-09,0.0
2020-08-08,경상북도,김천시,대곡동,2020-08-09,1.1245551156946476e-08,2020-08-10,0.0
2020-08-09,경상북도,김천시,대곡동,2020-08-10,0.9997416734695435,2020-08-11,1.0
2020-08-06,경상북도,김천시,대덕면,2020-08-07,0.0,2020-08-08,2.9914912890173566e-37
2020-08-07,경상북도,김천시,대덕면,2020-08-08,0.0,2020-08-09,0.0
2020-08-08,경상북도,김천시,대덕면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,김천시,대덕면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,김천시,대신동,2020-08-07,5.631115771991757e-19,2020-08-08,1.6175053540987108e-29
2020-08-07,경상북도,김천시,대신동,2020-08-08,1.2260826798282665e-09,2020-08-09,0.0
2020-08-08,경상북도,김천시,대신동,2020-08-09,3.981223842509417e-20,2020-08-10,0.0
2020-08-09,경상북도,김천시,대신동,2020-08-10,4.217631158098811e-06,2020-08-11,1.0
2020-08-06,경상북도,김천시,대항면,2020-08-07,0.0,2020-08-08,9.491121432896294e-26
2020-08-07,경상북도,김천시,대항면,2020-08-08,0.0,2020-08-09,0.0
2020-08-08,경상북도,김천시,대항면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,김천시,대항면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,김천시,덕곡동,2020-08-07,3.099720195742816e-33,2020-08-08,1.44327064150846e-32
2020-08-07,경상북도,김천시,덕곡동,2020-08-08,2.4930676382206648e-21,2020-08-09,0.0
2020-08-08,경상북도,김천시,덕곡동,2020-08-09,5.718358602025659e-32,2020-08-10,0.0
2020-08-09,경상북도,김천시,덕곡동,2020-08-10,6.845379041857183e-20,2020-08-11,1.0
2020-08-06,경상북도,김천시,부항면,2020-08-07,4.797216552523497e-36,2020-08-08,1.1728994664395032e-08
2020-08-07,경상북도,김천시,부항면,2020-08-08,2.1527153752056656e-25,2020-08-09,0.0
2020-08-08,경상북도,김천시,부항면,2020-08-09,3.9068689618844783e-29,2020-08-10,0.0
2020-08-09,경상북도,김천시,부항면,2020-08-10,2.047583957478129e-28,2020-08-11,1.0
2020-08-06,경상북도,김천시,어모면,2020-08-07,3.686115301881898e-11,2020-08-08,2.965731916572769e-15
2020-08-07,경상북도,김천시,어모면,2020-08-08,0.3231619596481323,2020-08-09,0.0
2020-08-08,경상북도,김천시,어모면,2020-08-09,2.791175103544763e-11,2020-08-10,0.0
2020-08-09,경상북도,김천시,어모면,2020-08-10,0.9998888969421387,2020-08-11,1.0
2020-08-06,경상북도,김천시,조마면,2020-08-07,0.0,2020-08-08,4.693864408267245e-09
2020-08-07,경상북도,김천시,조마면,2020-08-08,0.0,2020-08-09,0.0
2020-08-08,경상북도,김천시,조마면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,김천시,조마면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,김천시,증산면,2020-08-07,0.0,2020-08-08,1.8811331023487096e-37
2020-08-07,경상북도,김천시,증산면,2020-08-08,0.0,2020-08-09,0.0
2020-08-08,경상북도,김천시,증산면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,김천시,증산면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,김천시,지례면,2020-08-07,0.0,2020-08-08,3.153461683211673e-18
2020-08-07,경상북도,김천시,지례면,2020-08-08,0.0,2020-08-09,0.0
2020-08-08,경상북도,김천시,지례면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,김천시,지례면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,김천시,평화남산동,2020-08-07,4.244271253894816e-11,2020-08-08,3.792569123334255e-12
2020-08-07,경상북도,김천시,평화남산동,2020-08-08,0.004061311483383179,2020-08-09,0.0
2020-08-08,경상북도,김천시,평화남산동,2020-08-09,5.619971710224547e-10,2020-08-10,0.0
2020-08-09,경상북도,김천시,평화남산동,2020-08-10,0.9931572675704956,2020-08-11,1.0
2020-08-06,경상북도,문경시,가은읍,2020-08-07,0.0,2020-08-08,0.9999983310699463
2020-08-07,경상북도,문경시,가은읍,2020-08-08,0.0,2020-08-09,1.0764511922720048e-22
2020-08-08,경상북도,문경시,가은읍,2020-08-09,0.0,2020-08-10,2.281675322820721e-36
2020-08-09,경상북도,문경시,가은읍,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,문경시,동로면,2020-08-07,0.0,2020-08-08,2.6469398424107483e-22
2020-08-07,경상북도,문경시,동로면,2020-08-08,0.0,2020-08-09,0.0
2020-08-08,경상북도,문경시,동로면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,문경시,동로면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,문경시,산북면,2020-08-07,0.0,2020-08-08,1.7686892583779261e-25
2020-08-07,경상북도,문경시,산북면,2020-08-08,0.0,2020-08-09,0.0
2020-08-08,경상북도,문경시,산북면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,문경시,산북면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,봉화군,명호면,2020-08-07,0.0,2020-08-08,0.9951658844947815
2020-08-07,경상북도,봉화군,명호면,2020-08-08,0.0,2020-08-09,1.0
2020-08-08,경상북도,봉화군,명호면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,봉화군,명호면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,봉화군,물야면,2020-08-07,0.0,2020-08-08,0.0
2020-08-07,경상북도,봉화군,물야면,2020-08-08,0.0,2020-08-09,1.7305993443850198e-11
2020-08-08,경상북도,봉화군,물야면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,봉화군,물야면,2020-08-10,0.0,2020-08-11,1.812782294838455e-32
2020-08-06,경상북도,봉화군,법전면,2020-08-07,0.0,2020-08-08,7.693366664105825e-17
2020-08-07,경상북도,봉화군,법전면,2020-08-08,0.0,2020-08-09,1.0
2020-08-08,경상북도,봉화군,법전면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,봉화군,법전면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,봉화군,봉성면,2020-08-07,0.0,2020-08-08,4.675094021270929e-27
2020-08-07,경상북도,봉화군,봉성면,2020-08-08,0.0,2020-08-09,1.0
2020-08-08,경상북도,봉화군,봉성면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,봉화군,봉성면,2020-08-10,0.0,2020-08-11,0.6762607097625732
2020-08-06,경상북도,봉화군,봉화읍,2020-08-07,0.0,2020-08-08,2.0095433834761006e-13
2020-08-07,경상북도,봉화군,봉화읍,2020-08-08,3.7233886877229135e-34,2020-08-09,1.0
2020-08-08,경상북도,봉화군,봉화읍,2020-08-09,6.090394571610508e-38,2020-08-10,0.0
2020-08-09,경상북도,봉화군,봉화읍,2020-08-10,1.4886078423149432e-32,2020-08-11,1.0
2020-08-06,경상북도,봉화군,석포면,2020-08-07,0.0,2020-08-08,0.0
2020-08-07,경상북도,봉화군,석포면,2020-08-08,0.0,2020-08-09,1.2747235558774328e-11
2020-08-08,경상북도,봉화군,석포면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,봉화군,석포면,2020-08-10,0.0,2020-08-11,8.396100643862656e-34
2020-08-06,경상북도,봉화군,소천면,2020-08-07,0.0,2020-08-08,5.633608170574956e-19
2020-08-07,경상북도,봉화군,소천면,2020-08-08,0.0,2020-08-09,1.0
2020-08-08,경상북도,봉화군,소천면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,봉화군,소천면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,봉화군,재산면,2020-08-07,0.0,2020-08-08,6.351366043656534e-17
2020-08-07,경상북도,봉화군,재산면,2020-08-08,0.0,2020-08-09,1.0
2020-08-08,경상북도,봉화군,재산면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,봉화군,재산면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,봉화군,춘양면,2020-08-07,0.0,2020-08-08,0.0
2020-08-07,경상북도,봉화군,춘양면,2020-08-08,0.0,2020-08-09,1.7305993443850198e-11
2020-08-08,경상북도,봉화군,춘양면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,봉화군,춘양면,2020-08-10,0.0,2020-08-11,1.812782294838455e-32
2020-08-06,경상북도,상주시,낙동면,2020-08-07,7.31128302888142e-21,2020-08-08,0.9881067276000977
2020-08-07,경상북도,상주시,낙동면,2020-08-08,8.097651519363362e-18,2020-08-09,0.0
2020-08-08,경상북도,상주시,낙동면,2020-08-09,3.4199064433233233e-17,2020-08-10,0.0
2020-08-09,경상북도,상주시,낙동면,2020-08-10,3.843646290135894e-09,2020-08-11,1.0
2020-08-06,경상북도,상주시,동성동,2020-08-07,0.0,2020-08-08,1.0
2020-08-07,경상북도,상주시,동성동,2020-08-08,0.0,2020-08-09,2.2146403431959817e-37
2020-08-08,경상북도,상주시,동성동,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,상주시,동성동,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,상주시,화서면,2020-08-07,9.488150400871127e-19,2020-08-08,1.0
2020-08-07,경상북도,상주시,화서면,2020-08-08,2.5665265392289036e-17,2020-08-09,6.419254543238884e-16
2020-08-08,경상북도,상주시,화서면,2020-08-09,3.3025721969216564e-16,2020-08-10,0.0
2020-08-09,경상북도,상주시,화서면,2020-08-10,9.010054782265797e-06,2020-08-11,1.0
2020-08-06,경상북도,성주군,가천면,2020-08-07,0.0,2020-08-08,4.605233850874491e-33
2020-08-07,경상북도,성주군,가천면,2020-08-08,0.0,2020-08-09,0.0
2020-08-08,경상북도,성주군,가천면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,성주군,가천면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,성주군,금수면,2020-08-07,0.0,2020-08-08,2.113511953345198e-32
2020-08-07,경상북도,성주군,금수면,2020-08-08,0.0,2020-08-09,0.0
2020-08-08,경상북도,성주군,금수면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,성주군,금수면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,성주군,대가면,2020-08-07,0.0,2020-08-08,2.953455201360639e-18
2020-08-07,경상북도,성주군,대가면,2020-08-08,7.855739879172425e-31,2020-08-09,0.0
2020-08-08,경상북도,성주군,대가면,2020-08-09,3.708019945694392e-36,2020-08-10,0.0
2020-08-09,경상북도,성주군,대가면,2020-08-10,2.538261408651477e-32,2020-08-11,1.0
2020-08-06,경상북도,성주군,벽진면,2020-08-07,0.0,2020-08-08,2.571457296685883e-16
2020-08-07,경상북도,성주군,벽진면,2020-08-08,0.0,2020-08-09,0.0
2020-08-08,경상북도,성주군,벽진면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,성주군,벽진면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,성주군,선남면,2020-08-07,2.280001994562947e-16,2020-08-08,4.585923344297993e-22
2020-08-07,경상북도,성주군,선남면,2020-08-08,8.494320802299171e-09,2020-08-09,0.0
2020-08-08,경상북도,성주군,선남면,2020-08-09,2.882188059818849e-19,2020-08-10,0.0
2020-08-09,경상북도,성주군,선남면,2020-08-10,0.08015671372413635,2020-08-11,1.0
2020-08-06,경상북도,성주군,성주읍,2020-08-07,7.509729590268848e-18,2020-08-08,8.149937370865398e-24
2020-08-07,경상북도,성주군,성주읍,2020-08-08,7.377569666289219e-10,2020-08-09,0.0
2020-08-08,경상북도,성주군,성주읍,2020-08-09,8.981478623486758e-21,2020-08-10,0.0
2020-08-09,경상북도,성주군,성주읍,2020-08-10,0.033566445112228394,2020-08-11,1.0
2020-08-06,경상북도,성주군,수륜면,2020-08-07,0.0,2020-08-08,9.856170018576516e-22
2020-08-07,경상북도,성주군,수륜면,2020-08-08,0.0,2020-08-09,0.0
2020-08-08,경상북도,성주군,수륜면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,성주군,수륜면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,성주군,용암면,2020-08-07,7.082594059848457e-14,2020-08-08,1.964494066937092e-17
2020-08-07,경상북도,성주군,용암면,2020-08-08,0.0001633167266845703,2020-08-09,0.0
2020-08-08,경상북도,성주군,용암면,2020-08-09,2.264081586802829e-15,2020-08-10,0.0
2020-08-09,경상북도,성주군,용암면,2020-08-10,0.5892155170440674,2020-08-11,1.0
2020-08-06,경상북도,성주군,초전면,2020-08-07,1.4549048814663235e-12,2020-08-08,1.5367261907428542e-09
2020-08-07,경상북도,성주군,초전면,2020-08-08,0.0023021399974823,2020-08-09,0.0
2020-08-08,경상북도,성주군,초전면,2020-08-09,7.052546879826593e-10,2020-08-10,0.0
2020-08-09,경상북도,성주군,초전면,2020-08-10,0.007972866296768188,2020-08-11,1.0
2020-08-06,경상북도,영덕군,강구면,2020-08-07,0.0,2020-08-08,1.0
2020-08-07,경상북도,영덕군,강구면,2020-08-08,2.2348555869462086e-37,2020-08-09,0.9993576407432556
2020-08-08,경상북도,영덕군,강구면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,영덕군,강구면,2020-08-10,5.606368432376774e-31,2020-08-11,1.0
2020-08-06,경상북도,영덕군,남정면,2020-08-07,0.0,2020-08-08,1.0
2020-08-07,경상북도,영덕군,남정면,2020-08-08,2.508405862763985e-37,2020-08-09,1.0
2020-08-08,경상북도,영덕군,남정면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,영덕군,남정면,2020-08-10,1.801904757946101e-30,2020-08-11,1.0
2020-08-06,경상북도,영덕군,달산면,2020-08-07,4.69509088725506e-13,2020-08-08,1.0
2020-08-07,경상북도,영덕군,달산면,2020-08-08,3.3151279300805682e-18,2020-08-09,2.6669446015148424e-05
2020-08-08,경상북도,영덕군,달산면,2020-08-09,5.13022432163111e-33,2020-08-10,0.0
2020-08-09,경상북도,영덕군,달산면,2020-08-10,0.00447574257850647,2020-08-11,1.0
2020-08-06,경상북도,영덕군,병곡면,2020-08-07,0.0,2020-08-08,1.0
2020-08-07,경상북도,영덕군,병곡면,2020-08-08,0.0,2020-08-09,0.24677744507789612
2020-08-08,경상북도,영덕군,병곡면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,영덕군,병곡면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,영덕군,영덕읍,2020-08-07,0.0,2020-08-08,1.0
2020-08-07,경상북도,영덕군,영덕읍,2020-08-08,0.0,2020-08-09,1.0
2020-08-08,경상북도,영덕군,영덕읍,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,영덕군,영덕읍,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,영덕군,영해면,2020-08-07,0.0,2020-08-08,1.0
2020-08-07,경상북도,영덕군,영해면,2020-08-08,0.0,2020-08-09,1.0
2020-08-08,경상북도,영덕군,영해면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,영덕군,영해면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,영덕군,지품면,2020-08-07,0.0,2020-08-08,1.0
2020-08-07,경상북도,영덕군,지품면,2020-08-08,0.0,2020-08-09,1.0
2020-08-08,경상북도,영덕군,지품면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,영덕군,지품면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,영덕군,창수면,2020-08-07,0.0,2020-08-08,1.0
2020-08-07,경상북도,영덕군,창수면,2020-08-08,0.0,2020-08-09,0.9999990463256836
2020-08-08,경상북도,영덕군,창수면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,영덕군,창수면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,영덕군,축산면,2020-08-07,1.5617429127701143e-08,2020-08-08,1.0
2020-08-07,경상북도,영덕군,축산면,2020-08-08,2.565070721203145e-15,2020-08-09,0.03900983929634094
2020-08-08,경상북도,영덕군,축산면,2020-08-09,1.4868776321799679e-31,2020-08-10,0.0
2020-08-09,경상북도,영덕군,축산면,2020-08-10,0.9927341938018799,2020-08-11,1.0
2020-08-06,경상북도,영양군,석보면,2020-08-07,0.0,2020-08-08,1.0
2020-08-07,경상북도,영양군,석보면,2020-08-08,0.0,2020-08-09,5.8261047950822e-29
2020-08-08,경상북도,영양군,석보면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,영양군,석보면,2020-08-10,2.0931259621349152e-38,2020-08-11,1.0
2020-08-06,경상북도,영양군,수비면,2020-08-07,0.0,2020-08-08,1.0
2020-08-07,경상북도,영양군,수비면,2020-08-08,0.0,2020-08-09,1.0
2020-08-08,경상북도,영양군,수비면,2020-08-09,0.0,2020-08-10,1.7062042833823803e-30
2020-08-09,경상북도,영양군,수비면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,영양군,영양읍,2020-08-07,0.0,2020-08-08,1.0
2020-08-07,경상북도,영양군,영양읍,2020-08-08,0.0,2020-08-09,0.0
2020-08-08,경상북도,영양군,영양읍,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,영양군,영양읍,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,영양군,일월면,2020-08-07,0.0,2020-08-08,1.0
2020-08-07,경상북도,영양군,일월면,2020-08-08,0.0,2020-08-09,1.0
2020-08-08,경상북도,영양군,일월면,2020-08-09,0.0,2020-08-10,1.966107379708002e-23
2020-08-09,경상북도,영양군,일월면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,영양군,입암면,2020-08-07,0.0,2020-08-08,1.0
2020-08-07,경상북도,영양군,입암면,2020-08-08,0.0,2020-08-09,1.1817332805065084e-27
2020-08-08,경상북도,영양군,입암면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,영양군,입암면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,영양군,청기면,2020-08-07,0.0,2020-08-08,0.8619192838668823
2020-08-07,경상북도,영양군,청기면,2020-08-08,0.0,2020-08-09,1.0
2020-08-08,경상북도,영양군,청기면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,영양군,청기면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,영주시,봉현면,2020-08-07,0.0,2020-08-08,5.119434131795934e-25
2020-08-07,경상북도,영주시,봉현면,2020-08-08,0.0,2020-08-09,1.0
2020-08-08,경상북도,영주시,봉현면,2020-08-09,0.0,2020-08-10,1.1195221816251433e-07
2020-08-09,경상북도,영주시,봉현면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,영주시,조와동,2020-08-07,2.0216970149935005e-38,2020-08-08,1.0851516119557519e-35
2020-08-07,경상북도,영주시,조와동,2020-08-08,2.762810749663182e-34,2020-08-09,1.0
2020-08-08,경상북도,영주시,조와동,2020-08-09,3.3093344793187745e-37,2020-08-10,1.1307375675852103e-25
2020-08-09,경상북도,영주시,조와동,2020-08-10,1.6342941217674373e-30,2020-08-11,1.0
2020-08-06,경상북도,영주시,평은면,2020-08-07,0.0,2020-08-08,2.1403792344292165e-29
2020-08-07,경상북도,영주시,평은면,2020-08-08,0.0,2020-08-09,1.0
2020-08-08,경상북도,영주시,평은면,2020-08-09,0.0,2020-08-10,5.0379591855697833e-14
2020-08-09,경상북도,영주시,평은면,2020-08-10,0.0,2020-08-11,1.0
2020-08-06,경상북도,영천시,고경면,2020-08-07,4.166231226334089e-18,2020-08-08,1.0
2020-08-07,경상북도,영천시,고경면,2020-08-08,2.6871564001718085e-11,2020-08-09,0.0
2020-08-08,경상북도,영천시,고경면,2020-08-09,1.4786978415018442e-17,2020-08-10,0.0
2020-08-09,경상북도,영천시,고경면,2020-08-10,8.890975955466729e-09,2020-08-11,1.0
2020-08-06,경상북도,영천시,완산동,2020-08-07,7.826068520966709e-31,2020-08-08,0.21218112111091614
2020-08-07,경상북도,영천시,완산동,2020-08-08,8.109223155141675e-23,2020-08-09,0.0
2020-08-08,경상북도,영천시,완산동,2020-08-09,3.32759956402217e-38,2020-08-10,0.0
2020-08-09,경상북도,영천시,완산동,2020-08-10,7.878143450101849e-12,2020-08-11,1.0
2020-08-06,경상북도,영천시,청통면,2020-08-07,1.055702178312429e-24,2020-08-08,1.0
2020-08-07,경상북도,영천시,청통면,2020-08-08,2.827591174536792e-07,2020-08-09,0.0
2020-08-08,경상북도,영천시,청통면,2020-08-09,1.093327766933941e-22,2020-08-10,0.0
2020-08-09,경상북도,영천시,청통면,2020-08-10,6.471558844367564e-10,2020-08-11,1.0
2020-08-06,경상북도,예천군,유천면,2020-08-07,1.562300453033812e-30,2020-08-08,4.9833899900040625e-21
2020-08-07,경상북도,예천군,유천면,2020-08-08,0.0,2020-08-09,0.0
2020-08-08,경상북도,예천군,유천면,2020-08-09,0.0,2020-08-10,0.0
2020-08-09,경상북도,예천군,유천면,2020-08-10,3.796250483646534e-32,2020-08-11,0.8703454732894897
2020-08-06,경상북도,울릉군,북면,2020-08-07,0.0,2020-08-08,8.726938386113804e-33
2020-08-07,경상북도,울릉군,북면,2020-08-08,0.0,2020-08-09,2.6522091042163455e-27
2020-08-08,경상북도,울릉군,북면,2020-08-09,0.0,2020-08-10,8.767857197529134e-31
2020-08-09,경상북도,울릉군,북면,2020-08-10,0.0,2020-08-11,1.705106069841354e-36
2020-08-06,경상북도,울릉군,울릉읍,2020-08-07,0.0,2020-08-08,8.726938386113804e-33
2020-08-07,경상북도,울릉군,울릉읍,2020-08-08,0.0,2020-08-09,2.6522091042163455e-27
